Age,TV
35,0
32,0
51,30
54,0
44,100
42,0
80,15
15,30
58,0
45,30
28,60
35,0
46,0
46,270
39,0
33,60
34,90
49,120
67,0
27,250
61,780
48,60
50,120
34,0
35,200
18,300
19,540
38,60
36,150
27,165
37,125
54,105
56,0
21,68
15,30
51,240
47,60
78,305
23,30
57,355
40,0
61,0
54,45
43,45
37,60
43,0
15,150
36,0
36,60
51,330
45,221
40,123
60,0
18,0
31,203
39,300
32,0
32,260
63,325
45,0
55,0
33,180
24,200
52,110
36,60
41,15
50,155
65,125
41,45
46,105
43,90
29,380
45,90
80,200
26,0
22,0
39,145
16,0
44,35
48,190
55,90
37,60
41,90
45,472
25,100
18,0
47,0
17,302
44,180
27,156
16,0
30,0
56,195
43,318
55,15
42,0
76,615
22,560
50,0
37,195
55,0
36,150
42,95
32,130
38,0
16,45
39,136
44,74
32,60
24,20
30,30
26,165
33,25
45,95
38,0
52,150
53,47
38,60
40,70
73,323
27,180
50,60
38,75
45,244
41,0
22,420
66,150
62,0
17,60
51,0
33,0
37,0
69,280
46,0
18,210
23,0
58,460
18,215
52,15
57,240
48,65
38,0
38,0
40,150
23,0
46,0
44,30
59,150
40,120
20,458
27,90
40,20
21,290
55,654
40,0
74,110
34,235
80,120
18,172
25,180
17,60
45,0
51,625
40,30
34,0
53,330
46,40
39,105
42,298
80,210
23,0
39,563
80,30
25,60
56,120
31,282
22,260
50,180
25,135
48,90
37,0
35,0
18,20
62,261
53,106
50,0
41,389
27,0
25,220
52,45
26,124
63,270
24,90
19,0
67,150
50,453
51,252
53,90
79,0
47,180
54,90
50,0
46,90
48,535
63,585
33,225
17,75
42,90
34,90
80,485
27,410
41,160
48,165
17,120
15,0
38,150
32,0
53,240
28,60
26,210
27,418
38,175
29,185
69,300
17,60
68,300
46,0
48,90
36,20
22,210
19,60
62,0
78,383
41,240
54,0
35,105
43,45
36,155
29,540
20,385
15,773
75,0
43,205
70,370
34,180
59,0
62,320
27,60
80,99
42,0
67,150
20,0
45,115
57,358
22,438
64,0
34,120
16,30
57,75
58,90
44,60
17,5
54,60
48,60
55,150
27,125
22,265
20,120
44,75
47,285
72,30
56,110
78,150
38,90
45,205
33,280
28,90
69,330
72,120
19,405
40,300
18,115
55,80
48,690
40,465
55,150
57,450
51,0
22,0
18,0
18,45
16,60
61,0
46,0
68,60
15,30
49,0
58,54
79,30
64,60
46,252
64,50
80,720
34,0
69,318
30,120
22,235
31,0
64,85
44,0
35,150
58,30
58,210
48,30
29,0
24,351
34,60
52,0
17,90
43,150
42,180
32,450
40,130
78,165
22,150
19,30
80,699
53,90
37,127
15,432
33,151
32,0
15,120
66,90
41,150
80,60
66,416
49,0
36,300
39,0
30,0
28,390
36,60
41,0
50,305
77,0
50,0
52,130
30,150
38,0
61,410
43,0
37,235
15,0
22,0
32,45
80,57
80,0
68,118
26,0
52,410
37,172
61,448
78,0
43,60
55,200
40,135
40,467
77,294
78,579
42,30
80,30
63,310
58,130
48,210
34,0
68,240
55,135
42,0
72,180
60,0
56,0
42,171
38,0
80,560
44,180
85,327
36,0
29,28
69,165
48,623
33,30
21,115
18,120
63,117
30,0
80,120
57,0
56,0
34,0
80,350
48,300
33,90
35,0
19,240
45,135
35,150
47,545
39,0
64,110
80,265
16,90
43,120
57,70
67,130
55,280
37,355
41,150
37,0
43,70
80,405
28,80
77,358
56,155
69,180
80,390
43,105
59,0
69,315
63,265
61,90
23,0
78,0
56,45
45,65
16,190
61,140
63,180
46,0
24,0
29,120
27,0
37,356
34,164
66,365
43,30
79,285
36,145
41,0
74,293
66,60
85,195
28,138
53,105
45,0
45,30
36,60
36,45
27,630
53,210
77,300
28,50
41,270
65,365
45,380
25,60
58,295
43,270
19,40
80,330
41,206
43,0
62,140
18,200
36,0
33,60
19,0
34,140
38,90
68,985
80,150
51,60
36,60
44,20
45,0
62,60
46,120
43,329
62,322
67,170
52,75
32,0
69,0
54,540
48,100
20,210
79,550
53,150
16,240
49,145
62,30
36,180
24,0
80,428
51,128
76,220
41,30
44,140
75,190
80,450
34,80
66,185
65,0
27,60
42,0
63,30
37,0
77,535
42,0
79,315
65,190
29,810
75,225
33,0
45,0
27,0
52,60
39,102
68,0
26,145
46,125
20,140
85,165
65,45
50,240
29,371
29,340
29,80
54,120
37,690
36,185
79,20
48,165
33,0
41,35
43,370
19,120
27,255
49,20
31,45
46,127
41,15
80,155
80,385
23,0
41,0
74,210
43,30
38,75
39,120
36,60
73,505
60,0
50,0
36,402
58,595
51,155
33,0
65,393
37,254
60,30
42,235
74,220
52,90
45,455
80,160
66,0
41,20
40,215
45,30
35,60
73,342
42,0
54,195
79,132
55,599
55,90
71,730
38,0
63,0
64,0
15,195
34,345
37,0
37,150
47,304
18,0
25,0
57,0
52,0
40,0
85,510
38,170
25,30
42,285
52,280
33,60
39,150
50,0
44,0
67,0
30,210
49,210
80,90
48,0
37,0
49,0
77,405
31,255
49,115
30,150
40,45
55,350
51,90
41,400
85,0
43,195
16,0
68,200
40,90
59,0
38,420
48,70
32,0
54,60
47,150
68,0
22,180
40,0
48,125
51,45
28,90
60,105
27,120
16,245
45,168
16,215
31,120
16,85
20,225
43,195
80,0
61,135
38,615
34,0
38,223
21,0
26,110
20,303
28,420
43,0
53,150
33,190
80,240
85,475
20,0
38,280
24,60
61,15
36,90
77,50
80,290
39,155
43,0
31,60
66,266
31,0
46,0
75,312
46,165
61,75
66,70
57,243
29,120
71,0
41,90
28,90
27,295
43,0
56,265
37,210
30,453
80,180
54,0
43,270
85,0
68,75
43,272
39,45
21,75
18,270
35,0
56,0
24,0
61,82
69,385
69,298
45,325
37,270
38,360
21,173
76,210
63,0
33,59
73,205
41,120
37,200
41,0
57,210
53,425
34,60
35,30
17,0
44,390
16,60
33,140
73,0
26,115
34,65
42,10
53,215
38,246
48,150
32,180
85,474
56,110
38,62
85,480
44,105
46,180
17,450
79,390
43,295
38,180
49,120
76,0
72,50
37,250
49,73
69,440
30,120
53,360
31,173
50,60
50,582
56,0
30,0
61,0
80,315
76,220
64,210
28,0
19,30
39,138
47,60
26,0
80,220
45,0
48,0
64,138
80,360
38,0
58,205
62,150
45,110
40,450
30,20
85,375
48,570
47,300
42,30
30,99
70,35
61,420
60,210
77,115
32,133
32,185
34,0
44,110
66,325
48,195
33,0
33,120
36,30
47,70
80,270
53,150
49,155
37,120
85,240
36,15
44,0
69,80
77,510
34,120
51,90
30,490
48,0
70,90
48,135
29,0
65,220
61,30
17,95
17,365
28,0
60,105
46,370
52,235
43,60
61,90
51,45
46,285
58,350
37,93
43,147
79,0
20,205
33,115
26,45
32,75
51,0
49,0
62,379
56,120
24,330
38,60
43,120
80,180
44,0
48,0
41,225
26,115
46,240
34,200
71,450
49,210
32,120
52,60
34,135
27,60
63,75
56,65
15,91
47,320
23,715
77,485
80,530
30,40
72,540
45,105
65,0
36,0
50,335
29,735
64,180
38,200
58,0
50,60
24,30
69,1065
35,0
29,180
20,215
35,100
61,0
57,94
42,30
76,510
47,0
68,120
52,0
34,0
52,355
57,285
44,87
52,90
59,600
42,65
18,60
43,240
80,182
22,275
68,955
42,60
50,510
73,15
43,0
47,345
65,315
66,245
67,175
69,116
69,0
28,255
61,235
43,120
50,0
40,495
43,155
39,270
48,100
64,195
49,121
50,325
31,0
59,225
52,150
47,180
62,561
25,260
21,0
45,145
52,180
35,30
36,425
39,225
61,270
41,30
56,165
25,69
43,260
39,60
52,45
46,90
43,495
39,60
66,140
80,75
52,0
43,278
70,0
35,150
38,0
39,120
41,0
29,70
73,290
63,105
34,0
57,0
52,150
20,90
73,640
51,195
55,205
28,420
51,30
62,128
57,365
46,386
64,265
80,330
27,270
57,305
79,711
29,165
54,300
48,255
64,110
38,145
35,150
17,120
19,120
42,100
63,165
79,180
70,120
56,195
73,0
48,3
77,390
19,343
58,480
37,90
55,120
46,330
77,308
41,460
16,90
52,105
42,180
60,156
48,150
31,70
19,115
38,120
65,240
51,253
53,105
55,210
34,115
79,465
54,45
37,0
31,60
56,120
27,175
34,169
35,65
17,60
85,134
23,60
16,60
53,175
57,75
33,100
58,600
62,30
25,168
33,0
43,180
31,495
52,189
15,240
65,85
41,85
39,95
37,210
59,30
77,195
85,120
74,0
33,110
43,0
39,80
52,30
27,90
49,120
28,330
72,280
50,315
52,0
34,105
60,270
61,55
48,140
47,180
35,100
59,145
50,120
48,30
50,0
15,90
34,0
51,90
52,210
28,30
50,200
34,150
39,205
53,160
43,155
18,120
68,230
52,45
21,210
80,240
30,126
24,0
44,525
43,587
26,70
63,0
44,120
74,0
29,280
39,0
47,60
52,0
59,666
31,70
39,305
56,50
54,710
33,220
44,285
30,60
65,695
41,302
31,200
38,30
33,110
51,330
37,0
18,475
15,60
35,140
43,30
27,45
80,135
38,178
24,60
39,0
37,115
50,115
49,230
25,235
58,30
66,0
36,160
80,630
52,0
43,385
20,35
25,80
52,100
46,30
24,175
42,185
15,150
27,0
35,60
39,250
49,120
24,185
65,190
55,313
48,110
73,530
41,118
15,260
44,170
80,595
51,270
39,316
34,210
41,70
45,0
43,90
58,340
46,165
50,0
72,150
37,70
38,0
36,0
67,55
27,210
70,150
29,0
49,149
25,120
51,15
28,535
39,75
45,300
43,30
55,600
32,165
17,0
56,0
38,52
69,150
36,235
44,0
39,95
63,225
38,440
52,310
23,0
54,0
36,110
53,178
72,215
75,180
34,20
31,240
37,150
45,120
53,0
53,0
48,0
18,270
71,215
53,80
41,0
80,400
16,0
20,250
69,150
50,333
28,120
25,115
47,224
58,0
55,100
24,195
43,0
35,0
27,50
24,150
40,0
58,90
80,689
25,160
20,0
39,0
34,120
62,0
48,0
45,0
46,15
16,100
17,0
33,360
49,240
77,390
37,0
25,0
55,100
38,45
49,120
56,160
34,0
27,145
35,193
50,60
54,30
37,340
77,232
53,105
77,580
67,45
67,60
51,0
43,115
30,383
66,0
62,270
36,225
76,60
46,150
54,300
70,390
37,195
43,150
25,375
53,150
67,375
17,0
37,180
33,0
60,0
30,20
41,210
31,120
51,190
65,120
37,120
80,165
54,240
64,120
80,140
33,310
31,0
40,112
22,255
35,193
16,210
43,90
60,0
41,140
39,70
37,113
40,30
17,113
52,120
44,45
41,30
26,477
44,130
17,125
79,130
45,120
17,60
60,185
17,0
20,30
27,564
53,180
39,113
69,20
45,285
28,100
45,355
58,275
36,20
43,0
37,445
23,120
16,405
47,85
66,30
38,120
26,135
54,240
33,270
26,90
58,145
37,0
30,210
63,110
32,45
75,120
45,75
35,0
48,70
47,30
51,120
55,0
43,0
44,105
77,755
49,120
40,30
23,0
40,475
20,0
38,180
46,210
43,0
35,270
72,60
47,115
51,135
59,100
24,345
50,100
46,30
32,90
69,335
26,0
27,0
36,383
29,0
20,20
36,120
47,15
23,60
24,158
62,15
65,285
20,180
22,241
26,90
63,90
43,255
47,654
38,665
78,0
19,235
27,100
54,150
51,90
46,110
26,75
20,330
25,0
55,230
33,96
33,255
35,148
58,155
26,60
33,0
34,0
60,40
45,0
45,0
74,0
85,160
80,520
47,0
37,120
50,120
75,60
52,175
49,120
44,0
43,290
70,180
74,0
31,0
33,0
38,405
85,305
29,0
30,247
74,210
46,75
51,700
43,60
50,120
41,0
18,60
65,245
64,40
29,0
64,60
30,120
36,33
32,0
35,120
38,85
41,50
47,153
66,810
53,0
64,90
26,95
37,0
34,60
32,145
21,60
60,125
26,30
31,60
80,215
57,170
33,180
30,185
58,240
20,310
50,120
44,40
46,30
27,120
32,135
30,0
80,217
40,40
65,120
35,0
35,120
24,30
60,105
53,75
72,300
16,180
64,333
71,288
58,230
49,240
30,8
66,540
42,480
16,90
52,430
45,30
71,298
56,120
15,658
28,90
43,60
24,0
60,320
54,0
16,90
40,120
61,240
18,510
30,120
30,75
37,105
27,145
51,210
80,130
55,150
45,315
46,95
80,90
39,210
49,80
33,312
47,295
48,120
25,115
59,120
18,280
41,0
36,90
79,30
28,203
57,0
32,180
31,90
85,535
68,100
40,60
74,225
21,0
85,400
62,500
51,150
80,295
44,0
85,795
35,0
22,285
76,240
50,60
17,30
57,325
63,30
50,160
69,300
37,0
44,160
43,147
43,155
28,60
54,279
41,293
46,0
44,0
80,396
61,820
16,60
80,450
24,265
43,0
73,30
37,195
33,0
38,0
24,140
65,160
28,180
44,305
43,705
18,330
49,30
26,164
85,15
66,0
36,0
33,0
75,258
46,60
36,120
60,165
50,210
70,285
38,0
50,720
63,500
17,0
79,275
56,180
67,0
80,390
36,135
38,247
50,280
45,460
40,0
50,50
62,240
28,90
45,30
47,120
69,245
17,450
16,210
24,0
38,925
77,390
74,255
63,118
26,0
43,95
32,0
62,180
34,135
21,29
54,130
25,315
63,499
62,0
38,0
44,0
44,120
68,120
80,170
46,0
68,0
42,0
42,30
34,60
63,0
17,0
45,150
51,80
31,120
28,368
63,35
17,81
20,285
56,105
47,42
40,45
31,105
31,285
57,360
19,120
78,120
30,75
62,0
40,180
47,360
34,550
49,0
42,0
48,180
80,120
40,74
23,315
46,0
49,60
55,405
16,0
73,109
57,30
41,210
16,60
79,30
23,120
37,0
65,60
77,0
35,215
85,195
51,60
43,0
56,185
53,102
39,150
28,0
43,0
38,150
39,30
70,340
70,90
54,300
36,0
41,10
67,351
40,120
64,212
42,180
59,60
46,180
43,360
31,0
26,0
57,30
80,230
25,90
18,0
42,0
42,395
26,375
21,350
23,7
15,645
38,168
66,90
71,0
51,115
30,285
27,275
47,210
17,190
64,97
25,0
43,185
71,20
45,120
57,195
75,145
24,270
68,305
33,185
35,30
27,0
28,150
52,75
85,0
42,15
73,225
36,0
27,0
70,258
69,120
76,195
49,215
55,135
39,105
58,150
17,90
47,575
54,62
43,200
80,120
62,540
26,105
52,455
39,0
58,80
72,238
65,375
36,30
45,175
64,140
23,165
42,60
42,175
34,230
51,120
85,465
28,0
40,140
60,55
74,0
48,144
26,45
43,215
54,0
50,0
35,140
34,100
46,90
63,330
38,180
41,0
36,148
26,235
35,75
48,0
39,30
48,185
75,140
41,340
18,165
63,503
18,0
36,60
37,260
46,202
58,0
30,300
52,195
43,0
44,150
38,180
57,0
37,210
53,410
62,60
17,546
64,0
71,0
47,90
37,60
37,60
38,420
50,220
42,90
57,330
46,80
41,0
80,175
48,0
64,30
60,30
38,0
59,75
41,80
55,190
30,0
27,0
56,95
17,215
70,90
59,90
25,210
70,0
48,0
16,15
30,0
33,50
40,145
44,60
50,390
44,195
59,0
15,101
62,150
19,120
17,60
53,60
48,0
76,530
68,230
62,60
51,245
24,0
51,0
55,244
52,38
49,25
59,0
53,60
17,55
51,0
47,60
61,235
30,20
70,0
66,180
47,120
67,0
39,150
50,110
17,35
45,176
35,256
42,60
57,141
28,35
44,0
79,548
47,0
30,60
60,290
25,0
36,30
80,330
59,27
25,150
64,195
67,90
27,465
27,0
44,75
51,127
34,205
35,120
80,380
42,310
44,125
47,150
52,70
50,90
71,29
44,60
44,0
17,0
46,325
38,135
27,0
46,0
67,180
78,90
72,330
85,60
24,0
32,120
24,0
63,240
18,0
38,0
59,670
36,80
53,313
18,0
25,0
61,405
79,30
74,0
55,568
31,180
41,60
77,300
63,210
48,205
36,60
36,50
43,0
80,175
49,60
44,30
54,180
47,285
55,239
35,0
26,0
28,505
63,360
55,210
39,240
64,60
45,470
46,0
57,95
85,160
29,134
61,130
75,105
50,30
34,30
15,355
73,0
40,286
57,239
25,215
55,90
36,235
68,495
58,0
44,75
72,215
38,30
23,585
21,70
47,0
79,0
37,0
18,0
49,210
53,0
68,585
48,75
40,205
78,345
30,120
46,170
16,0
39,240
48,135
36,0
65,140
27,255
30,300
45,65
46,120
44,260
40,55
36,0
68,235
53,429
48,0
34,270
27,0
34,560
58,45
67,625
22,0
20,150
30,150
74,225
71,565
34,120
34,0
42,204
18,40
54,0
32,0
85,720
32,60
27,30
39,130
78,240
62,0
54,0
57,55
60,180
56,0
70,170
31,120
26,60
85,425
28,60
29,90
38,615
27,590
43,90
42,60
53,130
26,0
29,120
42,162
34,150
15,50
60,270
85,70
70,375
66,205
32,60
47,140
48,60
42,105
34,120
59,22
43,270
49,305
42,365
26,180
44,0
46,165
45,160
24,610
43,90
49,0
16,174
48,308
78,375
38,90
42,175
15,150
56,0
72,810
57,0
26,224
16,159
80,300
41,150
55,31
70,128
15,13
36,120
61,125
47,120
85,210
29,0
80,45
67,180
32,150
34,30
25,120
18,330
50,0
77,85
29,314
31,330
30,0
34,45
29,0
38,0
72,30
79,345
36,120
62,485
20,550
57,345
47,120
29,150
56,205
49,0
16,0
61,219
73,195
30,30
42,0
85,60
32,0
43,165
56,0
62,310
56,0
80,65
76,810
46,60
66,75
70,110
27,180
54,30
40,223
69,320
29,90
42,205
58,85
85,0
48,65
54,60
53,60
36,225
58,274
45,60
34,30
48,90
40,30
80,525
47,0
42,0
52,30
57,120
23,208
55,0
37,0
18,165
24,120
40,120
45,270
32,0
48,0
34,110
66,60
49,30
71,42
32,0
37,405
42,255
53,0
37,120
41,184
55,0
36,40
70,60
48,40
39,94
46,0
38,80
31,15
25,0
40,45
61,15
38,0
61,0
41,34
34,207
49,330
47,122
30,35
51,0
31,30
27,0
70,10
44,60
85,220
39,20
27,0
25,425
48,90
28,30
51,470
38,60
45,165
79,120
49,453
53,30
60,300
41,90
52,130
26,0
30,0
42,310
58,150
25,300
74,275
29,30
46,194
23,0
63,190
48,55
25,299
42,0
28,205
20,65
58,420
40,0
26,0
69,340
75,120
48,0
53,210
37,60
28,120
42,120
66,345
53,130
35,104
71,650
23,0
49,190
67,248
80,380
57,286
48,120
53,217
45,0
62,60
17,100
42,120
18,0
63,200
56,0
55,0
15,30
65,120
23,190
34,180
37,515
31,67
85,225
54,250
73,50
54,150
61,330
52,0
85,210
23,284
51,210
35,0
48,200
69,90
74,365
70,360
34,0
44,79
24,60
42,59
27,0
74,250
45,0
71,480
18,410
36,120
80,355
37,240
59,185
34,60
24,175
51,98
80,80
51,130
85,0
51,150
36,20
44,80
38,120
77,224
35,0
38,0
51,15
80,210
85,310
26,0
15,10
38,0
58,0
55,90
46,335
85,300
29,120
17,60
18,203
78,20
66,100
45,0
34,290
17,60
39,0
33,190
22,0
85,0
15,195
40,75
40,150
18,0
53,213
32,77
75,0
38,120
71,80
37,0
37,90
52,270
73,115
51,195
65,410
39,145
39,243
47,60
70,60
49,120
35,5
78,195
28,249
80,120
37,100
53,137
31,195
80,0
57,175
33,0
46,75
85,60
85,550
53,120
56,70
69,201
16,20
52,120
25,0
74,90
29,815
77,150
32,60
40,110
38,180
69,45
33,133
71,100
48,360
43,105
42,110
47,260
38,15
44,155
53,810
37,25
52,270
30,60
32,0
24,0
69,165
60,100
31,0
17,294
52,106
45,0
31,111
58,225
69,195
47,250
38,0
35,120
67,150
51,420
42,300
29,135
60,620
27,0
57,0
38,90
40,30
44,0
18,0
34,0
62,0
78,60
45,70
19,33
77,200
41,0
40,200
39,90
55,0
51,0
47,262
36,0
41,0
35,480
45,65
39,60
41,120
38,255
40,190
46,0
43,90
54,75
41,180
17,0
40,80
23,90
30,60
30,260
25,105
34,330
46,250
57,230
45,179
19,418
50,295
49,120
73,738
24,180
55,130
20,138
42,120
54,0
85,20
23,60
25,175
29,75
22,0
52,345
80,390
49,240
30,180
69,95
49,120
53,245
58,170
41,45
70,340
25,165
51,0
31,0
36,0
46,45
25,105
42,225
23,0
29,60
43,120
85,540
54,90
65,60
21,160
64,30
15,290
16,315
18,180
39,220
18,60
85,300
45,60
66,437
51,80
40,0
76,50
55,60
15,215
32,90
45,105
25,90
32,90
56,120
57,671
67,860
22,120
27,120
47,150
74,95
18,148
16,0
40,90
31,200
73,0
36,0
19,180
44,340
34,75
38,60
55,60
30,0
40,0
85,180
30,440
46,0
78,0
32,0
42,100
15,120
69,630
38,24
54,341
18,0
16,0
37,90
50,40
17,36
24,0
32,0
63,115
16,680
33,300
30,120
33,185
48,573
44,300
45,630
34,60
51,0
80,35
49,210
43,60
27,180
80,0
67,280
32,30
53,0
22,240
50,260
27,275
38,60
50,0
34,180
24,30
29,60
48,45
50,60
32,200
58,100
43,130
41,175
23,0
20,430
63,45
61,0
54,58
38,90
45,225
40,0
34,0
37,125
16,0
23,0
21,120
31,40
21,120
44,570
30,120
36,316
15,180
24,380
43,540
34,45
18,116
52,200
47,23
48,90
52,435
35,35
35,270
32,30
15,385
27,38
49,265
38,403
25,165
32,220
27,400
22,120
79,180
47,80
50,3
27,85
42,25
29,120
41,150
36,0
31,60
29,525
70,115
34,225
51,614
42,0
25,95
75,180
46,210
34,0
85,285
80,0
45,265
39,120
34,0
38,0
21,55
17,120
48,120
38,70
80,0
29,0
55,390
85,265
23,90
65,0
36,0
75,247
18,480
16,0
